,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id
2484,219.0,D00-FN,,0.839118,4,,low,0.966042,Employed,3.0,118503
2485,174.0,D00-ENG,,0.528284,4,,low,0.900403,Employed,2.0,113708
2486,262.0,D00-SS,,0.58602,3,,low,0.765817,Employed,2.0,102516
2487,143.0,D00-MT,,0.98703,5,,medium,0.874369,Employed,3.0,107666
2488,132.0,D00-IT,,0.772539,5,,low,0.569205,Left,6.0,143818
2489,209.0,D00-ENG,,,3,,low,0.928158,Employed,2.0,106379
2490,237.0,D00-SS,,0.965323,5,,medium,0.846287,Left,5.0,104365
2491,246.0,D00-ENG,,0.891213,4,,medium,0.656361,Employed,3.0,109124
2492,191.0,D00-MT,,,4,,medium,0.380338,Employed,2.0,113984
2493,264.0,D00-FN,,0.831262,4,,medium,0.841442,Employed,3.0,116921
2494,252.0,,1.0,0.5026,4,,medium,0.78979,Employed,3.0,137402
2495,157.0,,,,2,,medium,0.346982,Left,3.0,140645
2496,254.0,D00-SS,1.0,0.582118,3,,high,0.671451,Employed,3.0,114190
2497,147.0,D00-SS,,,2,,low,0.411906,Left,3.0,111348
2498,272.0,D00-ENG,,0.815504,4,,low,0.693387,Employed,2.0,110344
2499,270.0,D00-SS,,0.608254,3,,low,0.681626,Employed,4.0,118111
2500,220.0,D00-ENG,,0.895727,3,,low,0.812566,Employed,4.0,104753
2501,264.0,D00-ENG,,0.941204,3,,low,0.769957,Employed,3.0,147875
2502,217.0,D00-SS,,,4,,low,0.887158,Employed,3.0,112407
2503,301.0,D00-ENG,,0.92644,6,,low,0.16383,Left,5.0,111527
2504,159.0,D00-PD,,0.471357,3,,low,0.596609,Employed,4.0,102468
2505,219.0,D00-IT,,0.494448,5,,medium,0.654393,Employed,3.0,117458
2506,243.0,D00-PD,,0.507317,4,,medium,0.84506,Employed,5.0,103684
2507,202.0,D00-SS,,0.840341,3,,medium,0.715748,Employed,2.0,105260
2508,225.0,D00-PD,,0.685435,5,,medium,0.925741,Employed,3.0,113672
2509,225.0,D00-SP,,,3,,medium,1.0,Employed,2.0,119943
2510,250.0,D00-MT,,0.87959,6,,medium,0.788683,Employed,2.0,116905
2511,231.0,D00-IT,1.0,,5,,low,0.824021,Employed,2.0,112395
2512,241.0,,,0.530812,3,,medium,0.659947,Employed,3.0,100843
2513,231.0,D00-SS,,0.968307,3,,medium,0.960563,Employed,6.0,112781
2514,218.0,D00-SS,,,3,,low,0.616719,Employed,3.0,111769
2515,146.0,D00-MT,,0.776609,2,,low,0.742065,Employed,4.0,115602
2516,145.0,D00-SP,,0.477957,3,,medium,0.477273,Employed,2.0,119592
2517,150.0,D00-PD,1.0,0.640878,3,,medium,0.76429,Employed,3.0,116165
2518,257.0,D00-ENG,,0.795926,4,,low,0.651238,Employed,3.0,115073
2519,174.0,D00-FN,,,4,,low,0.56331,Employed,3.0,111392
2520,193.0,D00-SS,,0.899138,3,,low,0.605781,Employed,2.0,138158
2521,246.0,D00-SP,,0.851911,4,,low,0.910583,Employed,3.0,104879
2522,150.0,D00-MT,,0.853854,3,,low,0.472594,Employed,2.0,105356
2523,231.0,D00-ENG,,,3,1.0,medium,0.702355,Employed,3.0,111218
2524,212.0,D00-SS,,0.479365,4,,medium,0.78591,Employed,2.0,103698
2525,256.0,D00-ENG,,0.88647,4,,low,0.721723,Left,5.0,105558
2526,253.0,D00-IT,,0.954116,4,,low,0.924085,Employed,3.0,119878
2527,167.0,,,,3,,low,0.928461,Employed,3.0,100810
2528,225.0,D00-ENG,,0.697198,3,,low,0.667787,Employed,3.0,100460
2529,252.0,D00-SS,,0.903985,3,,low,0.709158,Employed,2.0,112127
2530,229.0,D00-MT,,0.640364,6,,low,0.130771,Employed,6.0,108393
2531,244.0,,,0.470146,5,,low,0.326485,Employed,3.0,104291
2532,193.0,D00-FN,,0.690123,4,,low,0.994235,Employed,4.0,118854
2533,214.0,,,0.495987,5,,low,0.870002,Employed,3.0,107679
2534,158.0,D00-SP,,,2,,low,0.339471,Left,3.0,101799
2535,169.0,D00-MT,,0.556436,3,,low,0.542098,Employed,4.0,114218
2536,234.0,D00-SS,,0.593556,3,,medium,0.905415,Employed,2.0,110999
2537,213.0,D00-MN,,0.909913,4,,medium,0.854593,Employed,3.0,108214
2538,268.0,D00-SS,,0.345711,2,,low,0.628735,Employed,3.0,118175
2539,99.0,D00-FN,1.0,0.503357,5,,low,0.400684,Employed,4.0,110317
2540,239.0,D00-IT,,,3,,low,0.712644,Employed,3.0,101730
2541,255.0,D00-SS,1.0,0.87936,3,,medium,0.90096,Employed,7.0,111210
2542,211.0,D00-ENG,,0.717782,2,,low,0.887254,Employed,4.0,110736
2543,142.0,D00-IT,,0.49957,2,,low,0.331078,Left,3.0,116686
2544,173.0,D00-PD,,0.627155,4,,low,0.794468,Employed,2.0,102857
2545,145.0,D00-SS,,0.471145,2,,low,0.342745,Left,3.0,119793
2546,135.0,,1.0,0.509781,3,,medium,0.541316,Employed,3.0,119085
2547,244.0,,,1.0,5,,low,0.911679,Left,6.0,118623
2548,238.0,D00-SP,,0.807925,3,,medium,1.0,Employed,2.0,101485
2549,222.0,D00-PD,,0.928233,5,,low,0.883763,Left,6.0,113387
2550,271.0,,,0.54991,4,,low,0.535092,Employed,3.0,104679
2551,229.0,D00-MT,,,3,,low,0.637903,Employed,3.0,100767
2552,159.0,D00-IT,,0.502824,5,,medium,0.183515,Employed,6.0,144810
2553,160.0,D00-IT,,0.711441,5,,medium,0.716872,Employed,3.0,109074
2554,121.0,D00-ENG,,0.54972,4,1.0,medium,0.915485,Employed,2.0,119020
2555,197.0,D00-SS,,0.790771,4,,low,0.604996,Employed,5.0,103045
2556,143.0,D00-PD,,0.482183,4,,medium,0.784523,Employed,6.0,103135
2557,225.0,D00-MT,,0.843394,4,,low,0.920725,Employed,8.0,112623
2558,177.0,D00-SP,,0.407749,5,,medium,0.747944,Employed,6.0,109749
2559,110.0,D00-SP,,0.717684,3,,medium,0.506956,Employed,3.0,103910
2560,227.0,D00-FN,,0.877863,4,,low,0.879488,Left,5.0,112335
2561,141.0,D00-SS,,0.618709,3,,medium,0.619661,Employed,3.0,105834
2562,150.0,D00-ENG,,0.76188,2,,medium,0.940593,Employed,2.0,101801
2563,172.0,D00-ENG,,0.531943,3,,medium,0.672213,Employed,2.0,103352
2564,159.0,D00-IT,,0.890781,3,,high,0.68294,Employed,2.0,114479
2565,200.0,D00-ENG,,0.645603,4,,low,0.649963,Employed,3.0,103294
2566,211.0,-IT,,0.606594,3,,low,0.579432,Employed,3.0,118532
2567,259.0,D00-ENG,1.0,1.0,3,,medium,0.91213,Employed,3.0,110953
2568,182.0,-IT,,0.826576,3,,low,0.629567,Employed,3.0,116253
2569,252.0,D00-ENG,,,4,,low,0.770577,Employed,3.0,109127
2570,185.0,D00-MT,,0.588037,3,,medium,0.545332,Employed,3.0,119122
2571,159.0,D00-IT,,0.510608,2,,medium,0.395895,Left,3.0,108590
2572,266.0,D00-PR,,0.647893,3,,medium,0.57193,Employed,3.0,118206
2573,139.0,D00-ENG,,0.915883,3,,low,0.894093,Employed,3.0,117865
2574,157.0,D00-MT,,0.468409,3,,medium,1.0,Employed,3.0,115222
2575,266.0,D00-SP,,0.547929,3,,medium,0.902446,Employed,2.0,109934
2576,217.0,,,0.537829,3,,medium,0.182392,Employed,5.0,101480
2577,238.0,D00-MT,,0.495411,5,,high,0.624226,Employed,4.0,116852
2578,202.0,D00-SP,,0.617087,3,,medium,0.657306,Employed,2.0,104518
2579,253.0,D00-ENG,,1.0,5,,medium,0.908316,Employed,2.0,117337
2580,250.0,D00-SP,,0.812843,6,,low,0.0404774,Left,4.0,119467
2581,173.0,D00-SP,,0.526513,5,,medium,0.11324,Employed,4.0,116254
2582,171.0,D00-SS,,0.693518,4,,low,0.735436,Employed,3.0,112304
2583,141.0,D00-FN,,0.980785,5,,medium,1.0,Employed,2.0,103780
2584,131.0,D00-IT,,0.736923,6,,medium,0.622657,Employed,5.0,118818
2585,156.0,D00-SS,,0.784682,3,,medium,0.642427,Employed,2.0,105132
2586,242.0,D00-MN,,0.981381,4,,low,0.809289,Employed,2.0,110067
2587,251.0,D00-ENG,,0.879121,7,,low,0.0560362,Left,5.0,107489
2588,145.0,D00-FN,,,2,,medium,0.449254,Left,3.0,112943
2589,173.0,D00-SP,,0.921594,4,,low,0.684228,Employed,4.0,104331
2590,84.0,D00-TP,1.0,,2,,medium,,Employed,,109239
2591,141.0,D00-ENG,,0.536925,3,,low,0.922533,Employed,2.0,107173
2592,211.0,D00-MN,,0.746064,3,,low,0.560161,Employed,2.0,103792
2593,147.0,D00-SP,,0.993815,3,,medium,0.606353,Employed,2.0,104643
2594,243.0,D00-SS,,0.849997,4,,medium,0.869886,Left,5.0,112083
2595,153.0,D00-SS,,0.899024,4,,low,0.88595,Employed,4.0,113966
2596,241.0,D00-ENG,,0.989299,4,,low,0.848279,Left,5.0,110649
2597,220.0,D00-MN,,0.672014,4,1.0,medium,0.464129,Employed,3.0,116266
2598,255.0,D00-SP,,0.959193,4,,medium,0.911234,Left,5.0,102779
2599,303.0,D00-IT,,0.871094,5,,low,0.120909,Left,4.0,101720
2600,153.0,D00-IT,,0.852873,4,,medium,0.651355,Employed,5.0,140447
2601,149.0,D00-MT,,0.516889,2,,low,0.45811,Left,3.0,109803
2602,227.0,D00-ENG,1.0,0.774397,3,,low,0.495986,Employed,4.0,105333
2603,274.0,D00-PD,,0.819432,6,,medium,0.452607,Employed,6.0,109477
2604,189.0,D00-SS,,0.923348,3,,low,0.967847,Employed,2.0,104052
2605,165.0,D00-SS,,0.52804,4,,high,0.695925,Employed,4.0,117156
2606,139.0,D00-SP,,,3,,medium,0.352599,Employed,2.0,116286
2607,148.0,D00-SP,,0.550942,5,,medium,0.25759,Employed,4.0,112524
2608,234.0,D00-PD,,0.565873,5,,low,0.350186,Employed,2.0,118287
2609,209.0,D00-SS,,0.662428,4,,medium,0.744897,Employed,3.0,111493
2610,180.0,D00-ENG,1.0,,5,,medium,1.0,Employed,3.0,108860
2611,180.0,,,0.593815,3,,low,0.793787,Employed,2.0,116001
2612,155.0,D00-SS,,0.513397,2,,low,0.381663,Left,3.0,112620
2613,233.0,D00-SS,,0.652706,4,,medium,0.823358,Employed,2.0,107583
2614,196.0,D00-SP,,0.768484,5,,medium,0.67904,Employed,3.0,112317
2615,207.0,D00-SS,,0.835036,5,,high,0.922932,Employed,2.0,107462
2616,170.0,D00-SP,,0.907779,5,,medium,0.905983,Employed,3.0,106995
2617,272.0,D00-SS,,0.96616,4,,low,0.829966,Employed,2.0,103842
2618,192.0,D00-ENG,,0.468881,2,,low,0.425581,Employed,2.0,107857
2619,283.0,D00-FN,,0.505175,3,,medium,0.712075,Employed,6.0,103664
2620,260.0,D00-SP,,0.711122,3,,low,0.650956,Employed,4.0,107359
2621,228.0,D00-SP,,,3,,low,0.463646,Employed,2.0,115144
2622,229.0,,,0.601777,5,,medium,0.62247,Employed,2.0,101530
2623,141.0,D00-ENG,,0.472128,2,,medium,0.325473,Left,3.0,106167
2624,189.0,D00-ENG,,0.809932,5,,low,0.122999,Employed,5.0,118817
2625,139.0,D00-SS,,0.508242,4,,medium,0.783672,Employed,5.0,104858
2626,195.0,D00-ENG,,0.751932,3,,medium,0.557489,Employed,3.0,109117
2627,181.0,D00-PR,,0.505648,6,,low,0.618985,Employed,4.0,109401
2628,214.0,D00-IT,,0.860474,4,,medium,0.597142,Employed,2.0,108425
2629,154.0,D00-IT,,0.73231,3,,medium,0.502052,Employed,10.0,111785
2630,171.0,D00-ENG,,0.532747,5,,medium,0.893096,Employed,3.0,118604
2631,239.0,,,,4,1.0,high,0.59032,Employed,2.0,114106
2632,172.0,D00-SS,,0.50364,3,,medium,0.638231,Employed,3.0,117548
2633,224.0,D00-AD,,0.937069,6,1.0,low,0.704888,Employed,4.0,114073
2634,176.0,D00-MN,,0.880441,3,,medium,0.701536,Employed,3.0,114284
2635,205.0,,,0.594192,6,,low,0.130084,Employed,3.0,118347
2636,249.0,D00-ENG,1.0,0.661184,3,,low,0.451367,Employed,2.0,101961
2637,198.0,D00-ENG,1.0,0.607118,4,,medium,0.529582,Employed,2.0,134156
2638,198.0,D00-ENG,1.0,,4,,low,0.614699,Employed,3.0,111869
2639,176.0,D00-SP,,0.509218,2,,high,0.595675,Employed,3.0,114868
2640,234.0,D00-MT,,0.921081,4,,low,0.780027,Left,5.0,114419
2641,159.0,D00-ENG,,,3,,medium,0.631301,Employed,2.0,101142
2642,106.0,D00-SS,,0.849825,5,,medium,0.728924,Employed,5.0,113140
2643,187.0,D00-SS,,0.661856,5,,medium,0.771272,Employed,2.0,113555
2644,126.0,D00-SP,,0.829229,3,,low,0.78054,Employed,5.0,119637
2645,132.0,D00-PD,,0.691572,3,,low,0.269781,Employed,3.0,113833
2646,267.0,D00-SS,,0.594397,4,,low,0.708241,Employed,3.0,100428
2647,265.0,D00-SS,,0.751796,6,,low,0.0851502,Left,4.0,111090
2648,142.0,D00-SS,,0.972922,4,,medium,0.21103,Employed,4.0,101851
2649,143.0,D00-IT,,0.483532,2,,low,0.462691,Left,3.0,104604
2650,260.0,D00-ENG,,0.836804,6,,medium,0.353128,Employed,3.0,117873
2651,197.0,D00-ENG,,0.602875,4,,low,0.771997,Employed,3.0,103159
2652,171.0,D00-PD,,0.87027,4,,low,0.887631,Employed,2.0,137289
2653,176.0,D00-IT,,0.664453,3,,medium,0.886091,Employed,2.0,102199
2654,261.0,D00-ENG,,0.612466,4,,low,0.862712,Employed,4.0,114894
2655,164.0,D00-ENG,,0.789714,4,,high,0.780872,Employed,3.0,109392
2656,223.0,D00-PD,,0.676799,2,,medium,0.658421,Employed,3.0,105140
2657,140.0,D00-SP,,0.608284,5,,high,0.557197,Employed,3.0,100393
2658,246.0,D00-SP,,0.645927,4,,medium,0.925466,Employed,2.0,104755
2659,231.0,D00-SS,,0.552934,3,,low,0.498266,Employed,2.0,118612
2660,192.0,,1.0,0.84465,3,,low,0.772671,Employed,3.0,105342
2661,272.0,D00-MT,,0.393284,4,,low,0.434121,Employed,3.0,116794
2662,190.0,D00-ENG,1.0,0.584317,5,,medium,0.801886,Employed,2.0,101473
2663,135.0,,,0.802851,4,,low,0.667746,Employed,2.0,110306
2664,275.0,D00-ENG,,0.903554,4,,medium,0.89886,Left,5.0,136944
2665,262.0,D00-SS,,1.0,5,,low,0.688076,Employed,5.0,117748
2666,213.0,D00-PD,,,3,,medium,0.70194,Employed,3.0,102028
2667,189.0,D00-SS,,0.901136,3,,low,0.977323,Employed,3.0,107371
2668,161.0,D00-MN,,0.569647,4,1.0,medium,0.61317,Employed,7.0,101102
2669,244.0,D00-SS,,0.870662,5,,low,0.830123,Left,5.0,103667
2670,240.0,D00-MT,,0.556492,3,,medium,0.700786,Employed,3.0,117599
2671,224.0,D00-SP,,0.839962,4,,low,0.780881,Employed,2.0,117893
2672,184.0,D00-SP,1.0,0.519955,3,,low,0.567794,Employed,3.0,112140
2673,203.0,D00-SP,,0.722788,2,,medium,0.92613,Employed,4.0,106594
2674,274.0,D00-SS,,0.396214,4,,low,0.621702,Employed,3.0,116721
2675,271.0,D00-SP,,0.842446,5,,low,0.0904443,Left,5.0,118608
2676,208.0,D00-IT,1.0,0.81669,4,,low,0.834379,Employed,3.0,101644
2677,189.0,D00-SS,,0.647545,5,,medium,0.861655,Employed,3.0,104054
2678,240.0,D00-SS,,0.920258,4,,low,0.659967,Employed,3.0,113996
2679,171.0,D00-SS,,0.88357,5,,medium,0.668013,Employed,3.0,110448
2680,250.0,-IT,1.0,0.53234,5,,medium,0.132078,Employed,5.0,108534
2681,158.0,D00-PR,,0.512784,3,,low,0.945915,Employed,2.0,114474
2682,169.0,D00-IT,,0.726469,3,,low,0.587486,Employed,3.0,116062
2683,134.0,D00-SS,,0.634916,3,,medium,0.708854,Employed,4.0,107543
2684,201.0,D00-FN,,0.752366,5,,low,0.716079,Employed,3.0,117577
2685,138.0,D00-TP,,,2,,medium,,Employed,,109306
2686,225.0,D00-SP,,0.808252,4,,medium,0.972774,Employed,2.0,104559
2687,250.0,D00-PD,1.0,1.0,3,,medium,0.634182,Employed,3.0,110578
2688,123.0,D00-SS,,0.677864,2,,medium,0.601716,Employed,2.0,107736
2689,275.0,D00-IT,,0.37391,4,,medium,0.466031,Employed,3.0,135518
2690,184.0,,,1.0,5,,low,0.297124,Employed,5.0,113959
2691,240.0,D00-SP,,,4,,medium,0.693674,Employed,2.0,107629
2692,232.0,D00-MN,,0.904947,6,,high,0.839169,Employed,5.0,115313
2693,293.0,D00-MT,,0.821328,4,,low,0.251746,Left,3.0,135755
2694,265.0,D00-FN,,0.477689,3,,low,0.548908,Employed,3.0,131763
2695,222.0,D00-SP,,1.0,4,,medium,0.544216,Employed,2.0,118071
2696,284.0,D00-AD,,0.640899,5,,low,0.253721,Employed,6.0,130851
2697,157.0,D00-ENG,,,4,1.0,medium,0.54784,Employed,3.0,106639
2698,231.0,D00-SS,,0.770134,4,,low,0.8557,Employed,2.0,109309
2699,246.0,D00-ENG,1.0,0.660005,4,,medium,0.768501,Employed,3.0,106681
2700,199.0,D00-ENG,,0.89773,4,,low,0.930654,Employed,3.0,106776
2701,224.0,D00-SP,,,5,,medium,0.697217,Employed,2.0,108321
2702,245.0,D00-IT,,0.555226,3,,medium,0.52014,Employed,2.0,111441
2703,280.0,D00-ENG,,0.816946,4,,high,0.178988,Employed,6.0,104205
2704,295.0,D00-SP,,0.843829,6,,medium,0.0966884,Left,4.0,103619
2705,134.0,D00-SP,1.0,0.838446,5,,low,0.777343,Employed,2.0,111703
2706,193.0,D00-SS,,0.955786,3,,low,1.0,Employed,6.0,109849
2707,206.0,D00-MT,,0.554296,5,,low,0.814281,Employed,2.0,109195
2708,257.0,D00-SP,,0.523615,4,,high,0.610068,Employed,2.0,102805
2709,190.0,D00-MT,,0.712271,2,,medium,0.52065,Employed,8.0,111126
2710,257.0,D00-MT,,0.586656,3,,medium,0.647532,Employed,6.0,112249
2711,210.0,D00-FN,,0.455247,5,,low,0.302795,Employed,5.0,111560
2712,219.0,D00-ENG,,0.605634,2,,low,0.573247,Employed,3.0,102982
2713,137.0,D00-SS,,0.682065,4,1.0,medium,1.0,Employed,2.0,100256
2714,161.0,D00-SP,,0.563416,3,,medium,0.834643,Employed,3.0,118348
2715,245.0,D00-SS,,0.831926,5,,low,0.749456,Left,5.0,104083
2716,216.0,D00-PD,,0.610031,5,,low,0.924364,Employed,3.0,105673
2717,208.0,D00-SP,1.0,0.832147,2,,medium,0.92978,Employed,3.0,103502
2718,158.0,D00-MT,,0.934586,5,,medium,0.782868,Employed,2.0,101031
2719,265.0,D00-IT,,,5,,medium,0.551926,Employed,3.0,116020
2720,236.0,D00-SS,,0.989483,5,,low,0.833258,Left,5.0,117898
2721,145.0,D00-MT,,0.769036,3,,high,0.553553,Employed,2.0,114841
2722,180.0,D00-SS,,0.734181,4,,medium,0.563578,Employed,3.0,110973
2723,229.0,-IT,,0.477811,4,,high,0.641922,Employed,3.0,119905
2724,136.0,D00-IT,,0.674152,3,,medium,0.690353,Employed,2.0,119960
2725,188.0,D00-ENG,,,2,,medium,0.830379,Employed,2.0,106892
2726,143.0,D00-SS,,0.542548,2,,low,0.447435,Left,3.0,107033
2727,125.0,D00-SS,,1.0,4,,medium,0.912201,Employed,4.0,114053
2728,204.0,D00-ENG,,0.707314,4,,medium,0.68736,Employed,3.0,103033
2729,241.0,-IT,,1.0,5,,medium,0.663344,Employed,4.0,118032
2730,233.0,D00-IT,,0.874375,3,,medium,0.924959,Employed,2.0,108307
2731,259.0,D00-SP,,0.690642,4,,high,0.966137,Employed,3.0,107545
2732,161.0,D00-IT,,0.951273,5,,medium,0.25266,Employed,5.0,103004
2733,238.0,D00-ENG,,0.899179,4,,low,0.682137,Employed,2.0,101015
2734,310.0,D00-SP,,0.920126,7,,low,0.111913,Left,4.0,113702
2735,168.0,D00-SS,,0.542913,5,,low,0.533465,Employed,2.0,110815
2736,158.0,D00-MT,,0.629577,4,,medium,0.527005,Employed,3.0,100853
2737,267.0,D00-SP,,0.902414,3,,low,0.769329,Employed,2.0,112518
2738,270.0,D00-ENG,,0.789992,5,,low,0.947147,Employed,3.0,101753
2739,229.0,D00-IT,,0.634697,4,,medium,0.645358,Employed,3.0,115817
2740,143.0,D00-SS,1.0,0.564163,2,,low,0.447485,Left,3.0,107658
2741,171.0,D00-ENG,,0.92256,4,,medium,0.816525,Employed,3.0,103028
2742,132.0,D00-ENG,1.0,0.555606,3,,low,0.508404,Employed,3.0,118784
2743,257.0,D00-PD,1.0,0.67292,2,,low,0.74003,Employed,2.0,102457
2744,205.0,D00-SP,,,4,,medium,0.617977,Employed,2.0,114853
2745,157.0,D00-ENG,,0.777198,4,,low,0.83185,Employed,4.0,112645
2746,156.0,D00-SS,,0.641973,4,,low,0.810538,Employed,3.0,108022
2747,172.0,D00-MT,,0.786882,4,,medium,0.620706,Employed,4.0,137596
2748,180.0,D00-ENG,,0.591777,5,,low,0.806808,Employed,3.0,109913
2749,155.0,D00-MT,,0.473212,2,,medium,0.324432,Left,3.0,108973
2750,267.0,D00-SS,,,4,,low,0.810315,Employed,3.0,112919
2751,217.0,D00-SP,,0.879172,4,,medium,0.773853,Left,6.0,105286
2752,138.0,D00-FN,,0.546261,2,,medium,0.439747,Left,3.0,100614
2753,176.0,D00-ENG,,0.659728,3,,low,0.973454,Employed,3.0,105630
2754,135.0,D00-MT,,,2,,low,0.388823,Left,3.0,111755
2755,157.0,D00-SS,,0.479253,2,,low,0.367387,Left,3.0,110967
2756,177.0,D00-ENG,,0.51577,4,,low,0.702734,Employed,3.0,134471
2757,138.0,D00-FN,,0.83668,4,,low,0.936387,Employed,3.0,100290
2758,142.0,D00-SS,,0.882508,5,,medium,0.290347,Employed,6.0,101353
2759,169.0,D00-SP,,0.90809,4,,low,0.706823,Employed,4.0,130216
2760,157.0,D00-SP,,0.53415,3,,medium,0.684519,Employed,2.0,110516
2761,181.0,D00-PR,,0.603279,2,,medium,0.935244,Employed,6.0,103719
2762,162.0,D00-SS,,0.609446,3,,medium,0.814602,Employed,7.0,104142
2763,271.0,D00-SS,,0.732601,3,,medium,0.640905,Employed,2.0,104286
2764,219.0,D00-ENG,,0.791435,5,,low,0.126087,Employed,4.0,112557
2765,164.0,D00-ENG,,0.839186,4,,high,0.756663,Employed,3.0,101307
2766,170.0,D00-IT,,0.796614,2,,low,0.67048,Employed,5.0,135120
2767,239.0,D00-ENG,,0.450781,3,,low,0.294921,Employed,4.0,100431
2768,282.0,D00-SS,,0.795756,6,,low,0.124282,Left,4.0,108374
2769,142.0,D00-IT,,0.523118,5,,medium,0.437318,Employed,4.0,119321
2770,147.0,D00-ENG,,,3,,medium,0.682354,Employed,3.0,111953
2771,175.0,D00-IT,,0.810868,2,,low,0.269588,Employed,5.0,119359
2772,187.0,,1.0,0.888063,4,,low,0.502106,Employed,4.0,108301
2773,247.0,D00-SS,,0.735858,4,,medium,0.129433,Employed,3.0,105811
2774,261.0,D00-IT,,0.697879,3,,medium,0.641698,Employed,2.0,115942
2775,198.0,D00-ENG,,0.648416,2,,low,0.921732,Employed,3.0,105851
2776,260.0,D00-SP,,0.964089,6,,low,0.0858743,Left,4.0,100796
2777,250.0,D00-PD,1.0,0.989366,3,,medium,0.677718,Employed,3.0,101560
2778,149.0,D00-SP,,0.584592,3,,medium,0.679513,Employed,2.0,109946
2779,194.0,D00-AD,,,3,,low,0.667986,Employed,3.0,113011
2780,266.0,,,0.809983,4,,medium,0.66183,Employed,3.0,102561
2781,217.0,D00-SP,1.0,0.534355,4,,low,0.910529,Employed,6.0,119715
2782,210.0,D00-ENG,1.0,0.452764,5,,medium,0.526952,Employed,4.0,105203
2783,174.0,D00-IT,,0.598995,3,,low,0.956602,Employed,4.0,119902
2784,266.0,-IT,,0.877474,5,,low,0.936252,Employed,3.0,143971
2785,161.0,D00-MN,1.0,,4,,high,0.574008,Employed,3.0,111928
2786,159.0,D00-ENG,,0.606688,3,,medium,0.732237,Employed,3.0,106575
2787,179.0,D00-MN,,0.998672,3,,high,0.890488,Employed,8.0,113397
2788,199.0,D00-SS,,0.645581,3,,low,0.966509,Employed,4.0,101235
2789,171.0,D00-SS,,0.745151,3,,medium,0.897025,Employed,2.0,108673
2790,187.0,D00-MT,,0.934193,3,,low,0.461874,Employed,2.0,109135
2791,155.0,D00-IT,,0.972135,4,,medium,0.46687,Employed,3.0,114513
2792,135.0,D00-ENG,,0.520092,2,,low,0.390102,Left,3.0,111817
2793,266.0,D00-SP,,0.941507,5,,low,0.595164,Employed,3.0,105983
2794,217.0,D00-SP,,,4,,medium,0.805593,Employed,2.0,118023
2795,213.0,,,0.933176,5,,low,0.558284,Employed,3.0,116401
2796,236.0,D00-PD,,0.64305,3,,medium,0.83052,Employed,2.0,118200
2797,140.0,D00-SP,,0.526767,2,,low,0.383542,Left,3.0,107441
2798,243.0,D00-ENG,,0.62301,7,,medium,0.554966,Left,5.0,100335
2799,158.0,,,0.464192,2,,low,0.376615,Left,3.0,117784
2800,241.0,D00-IT,,0.842986,3,,low,0.585339,Employed,4.0,118922
2801,169.0,D00-SS,1.0,0.870488,6,,medium,0.63505,Employed,2.0,145387
2802,209.0,D00-MT,,0.744021,2,1.0,medium,0.787851,Employed,5.0,107237
2803,201.0,D00-ENG,,0.825981,6,,medium,0.512756,Employed,5.0,111478
2804,137.0,D00-SP,,,4,,low,0.56581,Employed,3.0,104803
2805,260.0,D00-ENG,,0.723653,3,,high,0.903145,Employed,4.0,114428
2806,267.0,D00-ENG,,0.469008,5,,low,0.876575,Employed,2.0,112861
2807,147.0,D00-MT,,0.768957,2,,low,0.959017,Employed,3.0,130976
2808,223.0,D00-ENG,,0.836306,5,,low,0.875616,Employed,3.0,107414
2809,228.0,D00-SS,,0.686866,4,,low,0.665591,Employed,2.0,117558
2810,248.0,D00-SS,,0.672235,3,,medium,0.718743,Employed,4.0,103820
2811,244.0,,,1.0,5,,medium,0.663544,Employed,2.0,106481
2812,285.0,D00-SS,,0.86266,6,,medium,0.170976,Employed,7.0,117834
2813,251.0,D00-ENG,,0.942889,4,,medium,0.904372,Left,5.0,113386
2814,166.0,D00-FN,,0.677102,3,,medium,0.991939,Employed,2.0,112366
2815,260.0,D00-SS,,,3,,medium,0.873353,Employed,2.0,100214
2816,176.0,D00-IT,,0.899554,3,,medium,0.765378,Employed,2.0,110336
2817,104.0,D00-PD,,0.883002,4,,low,0.755342,Employed,5.0,104511
2818,202.0,,,0.886014,3,,low,0.461076,Employed,4.0,106318
2819,168.0,D00-SS,,0.446306,4,,low,0.40036,Employed,2.0,134323
2820,246.0,D00-SS,,1.0,4,,medium,0.845371,Employed,3.0,109360
2821,251.0,D00-SS,,0.653951,4,,medium,0.741904,Employed,3.0,103460
2822,220.0,D00-SS,,0.585869,3,1.0,low,0.899969,Employed,7.0,105766
2823,182.0,D00-SS,,0.578431,4,,medium,0.617182,Employed,6.0,100901
2824,173.0,D00-SP,,0.58198,5,,low,0.478973,Employed,3.0,103866
2825,157.0,D00-ENG,1.0,1.0,4,,low,0.129675,Employed,5.0,112926
2826,249.0,D00-ENG,,0.934562,4,,medium,0.583811,Employed,4.0,107387
2827,155.0,D00-SS,,0.472712,2,,medium,0.417506,Left,3.0,103612
2828,243.0,D00-FN,,0.89678,2,,high,0.53345,Employed,3.0,115007
2829,209.0,D00-FN,,0.659345,2,,low,0.121525,Employed,5.0,107102
2830,185.0,D00-IT,1.0,0.852796,4,,medium,0.814823,Employed,3.0,103491
2831,238.0,D00-SS,,0.542282,4,,high,0.805572,Employed,2.0,105345
