,avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id,age,gender,marital_status,dept_id,dept_name,dept_head
2441,247.0,,,3,,high,0.815407,Employed,2.0,112435,22,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2442,202.0,1.0,0.918165,3,,medium,0.631426,Employed,3.0,118894,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
2443,115.0,,0.505354,3,,low,0.500752,Employed,3.0,108409,22,Female,Unmarried,D00-FN,Finance,Aanchal J
2444,132.0,,0.788962,3,,medium,0.801017,Employed,4.0,112216,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
2445,185.0,,0.45434,5,,medium,0.568616,Employed,4.0,111520,45,Male,Married,D00-PD,Product,Darcy Staines
2446,117.0,,0.94866,6,,medium,0.13918,Employed,7.0,119464,42,Female,Married,D00-SS,Sales,Edward J Bayley
2447,199.0,1.0,0.778388,5,,medium,0.967179,Employed,10.0,101610,27,Female,Married,D00-SS,Sales,Edward J Bayley
2448,189.0,,,4,,low,0.202714,Employed,2.0,115820,40,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
2449,258.0,,0.83851,4,,high,0.166666,Employed,4.0,101185,52,Male,Married,D00-SS,Sales,Edward J Bayley
2450,214.0,1.0,0.581543,3,,low,0.648266,Employed,2.0,107836,24,Female,Unmarried,D00-PD,Product,Darcy Staines
2451,235.0,,0.735704,5,,medium,0.905812,Employed,4.0,118923,32,Male,Married,D00-IT,IT,Henry Adey
2452,133.0,,0.997096,3,,low,0.674214,Employed,3.0,102681,22,Female,Unmarried,D00-SP,Support,Amelia Westray
2453,140.0,,0.565235,3,,low,0.938683,Employed,3.0,107343,24,Female,Unmarried,D00-MT,Marketing,Reuben Swann
2454,217.0,,0.485412,5,,medium,0.243585,Employed,6.0,101228,37,Male,Married,D00-FN,Finance,Aanchal J
2455,185.0,,0.772929,6,1.0,high,0.341542,Employed,3.0,100171,50,Male,Married,D00-MN,Management,Ellie Trafton
2456,98.0,,,3,,medium,0.805295,Employed,3.0,105612,28,Male,Unmarried,D00-SP,Support,Amelia Westray
2457,101.0,,0.860071,2,,low,0.621706,Employed,6.0,116600,23,Male,Unmarried,D00-IT,IT,Henry Adey
2458,237.0,,0.636446,3,,medium,0.649564,Employed,3.0,110852,25,Male,Unmarried,,,
2459,178.0,,0.691669,6,,low,0.138158,Employed,3.0,109145,39,Male,Married,D00-SS,Sales,Edward J Bayley
2460,257.0,,0.947504,4,,medium,0.586812,Employed,3.0,109434,26,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2461,235.0,,0.760609,4,,medium,0.920799,Employed,6.0,114333,48,Female,Married,D00-SS,Sales,Edward J Bayley
2462,268.0,,0.89976,5,,low,0.923968,Employed,3.0,103879,47,Female,Married,D00-IT,IT,Henry Adey
2463,159.0,,0.35673,2,,low,0.942633,Employed,6.0,110171,23,Male,Unmarried,D00-PR,Procurement,Louie Viles
2464,259.0,,0.66902,4,,medium,0.881432,Employed,2.0,109286,25,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2465,250.0,,,3,,low,0.732838,Employed,3.0,116611,23,Male,Unmarried,D00-SP,Support,Amelia Westray
2466,254.0,,0.654064,3,,medium,0.833949,Employed,3.0,119334,22,Male,Unmarried,D00-FN,Finance,Aanchal J
2467,255.0,1.0,0.805909,2,,medium,0.745534,Employed,2.0,110881,28,Male,Unmarried,D00-FN,Finance,Aanchal J
2468,142.0,,0.404277,2,,low,0.425878,Left,3.0,117962,28,Male,Unmarried,D00-IT,IT,Henry Adey
2469,212.0,,0.723284,3,,medium,0.185154,Employed,3.0,111247,26,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2470,271.0,,0.638395,6,,low,0.241538,Employed,5.0,112379,43,Male,Married,D00-SS,Sales,Edward J Bayley
2471,226.0,,0.74908,3,,low,0.696681,Employed,3.0,105978,22,Male,Unmarried,D00-PD,Product,Darcy Staines
2472,251.0,,0.855926,3,,medium,0.803637,Employed,3.0,111476,27,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2473,193.0,,0.429441,4,,medium,0.271588,Employed,4.0,109375,27,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2474,130.0,,1.0,5,,high,0.361773,Employed,4.0,114129,41,Female,Married,D00-MN,Management,Ellie Trafton
2475,130.0,,0.98815,5,,high,0.32062,Employed,4.0,115829,44,Female,Married,D00-MN,Management,Ellie Trafton
2476,130.0,,0.502868,6,,medium,0.765469,Employed,2.0,112279,32,Male,Married,D00-SP,Support,Amelia Westray
2477,164.0,,0.958501,4,,medium,0.590579,Employed,4.0,119823,49,Male,Married,D00-SS,Sales,Edward J Bayley
2478,155.0,,0.457821,2,,medium,0.403862,Left,3.0,111497,23,Male,Unmarried,,,
2479,166.0,,0.690285,2,,medium,0.607498,Employed,3.0,114296,25,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2480,263.0,,,4,,high,0.705498,Employed,3.0,113623,32,Male,Married,D00-SS,Sales,Edward J Bayley
2481,219.0,,0.839118,4,,low,0.966042,Employed,3.0,118503,34,Male,Married,D00-FN,Finance,Aanchal J
2482,174.0,,0.528284,4,,low,0.900403,Employed,2.0,113708,35,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2483,262.0,,0.58602,3,,low,0.765817,Employed,2.0,102516,22,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2484,143.0,,0.98703,5,,medium,0.874369,Employed,3.0,107666,41,Male,Married,D00-MT,Marketing,Reuben Swann
2485,132.0,,0.772539,5,,low,0.569205,Left,6.0,143818,47,Male,Married,D00-IT,IT,Henry Adey
2486,209.0,,,3,,low,0.928158,Employed,2.0,106379,24,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2487,237.0,,0.965323,5,,medium,0.846287,Left,5.0,104365,45,Male,Married,D00-SS,Sales,Edward J Bayley
2488,246.0,,0.891213,4,,medium,0.656361,Employed,3.0,109124,23,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2489,191.0,,,4,,medium,0.380338,Employed,2.0,113984,35,Female,Married,D00-MT,Marketing,Reuben Swann
2490,264.0,,0.831262,4,,medium,0.841442,Employed,3.0,116921,38,Male,Married,D00-FN,Finance,Aanchal J
2491,252.0,1.0,0.5026,4,,medium,0.78979,Employed,3.0,137402,34,Female,Married,,,
2492,157.0,,,2,,medium,0.346982,Left,3.0,140645,24,Female,Unmarried,,,
2493,254.0,1.0,0.582118,3,,high,0.671451,Employed,3.0,114190,25,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2494,147.0,,,2,,low,0.411906,Left,3.0,111348,26,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2495,272.0,,0.815504,4,,low,0.693387,Employed,2.0,110344,38,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
2496,270.0,,0.608254,3,,low,0.681626,Employed,4.0,118111,23,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2497,220.0,,0.895727,3,,low,0.812566,Employed,4.0,104753,25,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2498,264.0,,0.941204,3,,low,0.769957,Employed,3.0,147875,28,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2499,217.0,,,4,,low,0.887158,Employed,3.0,112407,50,Female,Married,D00-SS,Sales,Edward J Bayley
2500,301.0,,0.92644,6,,low,0.16383,Left,5.0,111527,57,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2501,159.0,,0.471357,3,,low,0.596609,Employed,4.0,102468,23,Female,Unmarried,D00-PD,Product,Darcy Staines
2502,219.0,,0.494448,5,,medium,0.654393,Employed,3.0,117458,37,Male,Married,D00-IT,IT,Henry Adey
2503,243.0,,0.507317,4,,medium,0.84506,Employed,5.0,103684,36,Female,Married,D00-PD,Product,Darcy Staines
2504,202.0,,0.840341,3,,medium,0.715748,Employed,2.0,105260,22,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2505,225.0,,0.685435,5,,medium,0.925741,Employed,3.0,113672,38,Female,Married,D00-PD,Product,Darcy Staines
2506,225.0,,,3,,medium,1.0,Employed,2.0,119943,26,Male,Unmarried,D00-SP,Support,Amelia Westray
2507,250.0,,0.87959,6,,medium,0.788683,Employed,2.0,116905,48,Female,Married,D00-MT,Marketing,Reuben Swann
2508,231.0,1.0,,5,,low,0.824021,Employed,2.0,112395,53,Male,Married,D00-IT,IT,Henry Adey
2509,241.0,,0.530812,3,,medium,0.659947,Employed,3.0,100843,24,Male,Unmarried,,,
2510,231.0,,0.968307,3,,medium,0.960563,Employed,6.0,112781,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
2511,218.0,,,3,,low,0.616719,Employed,3.0,111769,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
2512,146.0,,0.776609,2,,low,0.742065,Employed,4.0,115602,23,Male,Unmarried,D00-MT,Marketing,Reuben Swann
2513,145.0,,0.477957,3,,medium,0.477273,Employed,2.0,119592,26,Male,Unmarried,D00-SP,Support,Amelia Westray
2514,150.0,1.0,0.640878,3,,medium,0.76429,Employed,3.0,116165,23,Male,Unmarried,D00-PD,Product,Darcy Staines
2515,257.0,,0.795926,4,,low,0.651238,Employed,3.0,115073,53,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
2516,174.0,,,4,,low,0.56331,Employed,3.0,111392,24,Female,Unmarried,D00-FN,Finance,Aanchal J
2517,193.0,,0.899138,3,,low,0.605781,Employed,2.0,138158,28,Female,Unmarried,D00-SS,Sales,Edward J Bayley
2518,246.0,,0.851911,4,,low,0.910583,Employed,3.0,104879,50,Female,Married,D00-SP,Support,Amelia Westray
2519,150.0,,0.853854,3,,low,0.472594,Employed,2.0,105356,25,Male,Unmarried,D00-MT,Marketing,Reuben Swann
2520,231.0,,,3,1.0,medium,0.702355,Employed,3.0,111218,22,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2521,212.0,,0.479365,4,,medium,0.78591,Employed,2.0,103698,38,Male,Married,D00-SS,Sales,Edward J Bayley
2522,256.0,,0.88647,4,,low,0.721723,Left,5.0,105558,37,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2523,253.0,,0.954116,4,,low,0.924085,Employed,3.0,119878,27,Male,Unmarried,D00-IT,IT,Henry Adey
2524,167.0,,,3,,low,0.928461,Employed,3.0,100810,22,Female,Unmarried,,,
2525,225.0,,0.697198,3,,low,0.667787,Employed,3.0,100460,24,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2526,252.0,,0.903985,3,,low,0.709158,Employed,2.0,112127,24,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2527,229.0,,0.640364,6,,low,0.130771,Employed,6.0,108393,39,Male,Married,D00-MT,Marketing,Reuben Swann
2528,244.0,,0.470146,5,,low,0.326485,Employed,3.0,104291,48,Male,Married,,,
2529,193.0,,0.690123,4,,low,0.994235,Employed,4.0,118854,46,Female,Married,D00-FN,Finance,Aanchal J
2530,214.0,,0.495987,5,,low,0.870002,Employed,3.0,107679,34,Male,Married,,,
2531,158.0,,,2,,low,0.339471,Left,3.0,101799,24,Male,Unmarried,D00-SP,Support,Amelia Westray
2532,169.0,,0.556436,3,,low,0.542098,Employed,4.0,114218,25,Male,Unmarried,D00-MT,Marketing,Reuben Swann
2533,234.0,,0.593556,3,,medium,0.905415,Employed,2.0,110999,29,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2534,213.0,,0.909913,4,,medium,0.854593,Employed,3.0,108214,42,Male,Married,D00-MN,Management,Ellie Trafton
2535,268.0,,0.345711,2,,low,0.628735,Employed,3.0,118175,29,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2536,99.0,1.0,0.503357,5,,low,0.400684,Employed,4.0,110317,48,Female,Married,D00-FN,Finance,Aanchal J
2537,239.0,,,3,,low,0.712644,Employed,3.0,101730,23,Male,Unmarried,D00-IT,IT,Henry Adey
2538,255.0,1.0,0.87936,3,,medium,0.90096,Employed,7.0,111210,25,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2539,211.0,,0.717782,2,,low,0.887254,Employed,4.0,110736,28,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2540,142.0,,0.49957,2,,low,0.331078,Left,3.0,116686,23,Male,Unmarried,D00-IT,IT,Henry Adey
2541,173.0,,0.627155,4,,low,0.794468,Employed,2.0,102857,38,Male,Married,D00-PD,Product,Darcy Staines
2542,145.0,,0.471145,2,,low,0.342745,Left,3.0,119793,28,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2543,135.0,1.0,0.509781,3,,medium,0.541316,Employed,3.0,119085,24,Male,Unmarried,,,
2544,244.0,,1.0,5,,low,0.911679,Left,6.0,118623,41,Male,Married,,,
2545,238.0,,0.807925,3,,medium,1.0,Employed,2.0,101485,22,Female,Unmarried,D00-SP,Support,Amelia Westray
2546,222.0,,0.928233,5,,low,0.883763,Left,6.0,113387,43,Male,Married,D00-PD,Product,Darcy Staines
2547,271.0,,0.54991,4,,low,0.535092,Employed,3.0,104679,33,Male,Married,,,
2548,229.0,,,3,,low,0.637903,Employed,3.0,100767,23,Female,Unmarried,D00-MT,Marketing,Reuben Swann
2549,159.0,,0.502824,5,,medium,0.183515,Employed,6.0,144810,42,Female,Married,D00-IT,IT,Henry Adey
2550,160.0,,0.711441,5,,medium,0.716872,Employed,3.0,109074,38,Male,Married,D00-IT,IT,Henry Adey
2551,121.0,,0.54972,4,1.0,medium,0.915485,Employed,2.0,119020,54,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2552,197.0,,0.790771,4,,low,0.604996,Employed,5.0,103045,43,Female,Married,D00-SS,Sales,Edward J Bayley
2553,143.0,,0.482183,4,,medium,0.784523,Employed,6.0,103135,38,Male,Married,D00-PD,Product,Darcy Staines
2554,225.0,,0.843394,4,,low,0.920725,Employed,8.0,112623,47,Male,Married,D00-MT,Marketing,Reuben Swann
2555,177.0,,0.407749,5,,medium,0.747944,Employed,6.0,109749,45,Female,Married,D00-SP,Support,Amelia Westray
2556,110.0,,0.717684,3,,medium,0.506956,Employed,3.0,103910,23,Male,Unmarried,D00-SP,Support,Amelia Westray
2557,227.0,,0.877863,4,,low,0.879488,Left,5.0,112335,33,Male,Married,D00-FN,Finance,Aanchal J
2558,141.0,,0.618709,3,,medium,0.619661,Employed,3.0,105834,24,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2559,150.0,,0.76188,2,,medium,0.940593,Employed,2.0,101801,28,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2560,172.0,,0.531943,3,,medium,0.672213,Employed,2.0,103352,25,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2561,159.0,,0.890781,3,,high,0.68294,Employed,2.0,114479,25,Male,Unmarried,D00-IT,IT,Henry Adey
2562,200.0,,0.645603,4,,low,0.649963,Employed,3.0,103294,50,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2563,211.0,,0.606594,3,,low,0.579432,Employed,3.0,118532,27,Male,Unmarried,D00-IT,IT,Henry Adey
2564,259.0,1.0,1.0,3,,medium,0.91213,Employed,3.0,110953,29,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2565,182.0,,0.826576,3,,low,0.629567,Employed,3.0,116253,23,Male,Unmarried,D00-IT,IT,Henry Adey
2566,252.0,,,4,,low,0.770577,Employed,3.0,109127,43,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2567,185.0,,0.588037,3,,medium,0.545332,Employed,3.0,119122,23,Male,Unmarried,D00-MT,Marketing,Reuben Swann
2568,159.0,,0.510608,2,,medium,0.395895,Left,3.0,108590,27,Male,Unmarried,D00-IT,IT,Henry Adey
2569,266.0,,0.647893,3,,medium,0.57193,Employed,3.0,118206,27,Male,Unmarried,D00-PR,Procurement,Louie Viles
2570,139.0,,0.915883,3,,low,0.894093,Employed,3.0,117865,24,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2571,157.0,,0.468409,3,,medium,1.0,Employed,3.0,115222,22,Female,Unmarried,D00-MT,Marketing,Reuben Swann
2572,266.0,,0.547929,3,,medium,0.902446,Employed,2.0,109934,26,Male,Unmarried,D00-SP,Support,Amelia Westray
2573,217.0,,0.537829,3,,medium,0.182392,Employed,5.0,101480,23,Male,Unmarried,,,
2574,238.0,,0.495411,5,,high,0.624226,Employed,4.0,116852,45,Male,Married,D00-MT,Marketing,Reuben Swann
2575,202.0,,0.617087,3,,medium,0.657306,Employed,2.0,104518,24,Male,Unmarried,D00-SP,Support,Amelia Westray
2576,253.0,,1.0,5,,medium,0.908316,Employed,2.0,117337,43,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2577,250.0,,0.812843,6,,low,0.0404774,Left,4.0,119467,53,Male,Married,D00-SP,Support,Amelia Westray
2578,173.0,,0.526513,5,,medium,0.11324,Employed,4.0,116254,35,Male,Married,D00-SP,Support,Amelia Westray
2579,171.0,,0.693518,4,,low,0.735436,Employed,3.0,112304,33,Male,Married,D00-SS,Sales,Edward J Bayley
2580,141.0,,0.980785,5,,medium,1.0,Employed,2.0,103780,48,Male,Married,D00-FN,Finance,Aanchal J
2581,131.0,,0.736923,6,,medium,0.622657,Employed,5.0,118818,33,Male,Married,D00-IT,IT,Henry Adey
2582,156.0,,0.784682,3,,medium,0.642427,Employed,2.0,105132,24,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2583,242.0,,0.981381,4,,low,0.809289,Employed,2.0,110067,48,Male,Married,D00-MN,Management,Ellie Trafton
2584,251.0,,0.879121,7,,low,0.0560362,Left,5.0,107489,30,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2585,145.0,,,2,,medium,0.449254,Left,3.0,112943,22,Male,Unmarried,D00-FN,Finance,Aanchal J
2586,173.0,,0.921594,4,,low,0.684228,Employed,4.0,104331,54,Male,Married,D00-SP,Support,Amelia Westray
2587,84.0,1.0,,2,,medium,,Employed,,109239,22,Male,Unmarried,D00-TP,Temp,Micheal Zachrey
2588,141.0,,0.536925,3,,low,0.922533,Employed,2.0,107173,24,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2589,211.0,,0.746064,3,,low,0.560161,Employed,2.0,103792,24,Female,Unmarried,D00-MN,Management,Ellie Trafton
2590,147.0,,0.993815,3,,medium,0.606353,Employed,2.0,104643,26,Male,Unmarried,D00-SP,Support,Amelia Westray
2591,243.0,,0.849997,4,,medium,0.869886,Left,5.0,112083,53,Male,Married,D00-SS,Sales,Edward J Bayley
2592,153.0,,0.899024,4,,low,0.88595,Employed,4.0,113966,50,Female,Married,D00-SS,Sales,Edward J Bayley
2593,241.0,,0.989299,4,,low,0.848279,Left,5.0,110649,50,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2594,220.0,,0.672014,4,1.0,medium,0.464129,Employed,3.0,116266,44,Male,Married,D00-MN,Management,Ellie Trafton
2595,255.0,,0.959193,4,,medium,0.911234,Left,5.0,102779,34,Male,Married,D00-SP,Support,Amelia Westray
2596,303.0,,0.871094,5,,low,0.120909,Left,4.0,101720,32,Male,Married,D00-IT,IT,Henry Adey
2597,153.0,,0.852873,4,,medium,0.651355,Employed,5.0,140447,38,Male,Married,D00-IT,IT,Henry Adey
2598,149.0,,0.516889,2,,low,0.45811,Left,3.0,109803,28,Male,Unmarried,D00-MT,Marketing,Reuben Swann
2599,227.0,1.0,0.774397,3,,low,0.495986,Employed,4.0,105333,24,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2600,274.0,,0.819432,6,,medium,0.452607,Employed,6.0,109477,52,Male,Married,D00-PD,Product,Darcy Staines
2601,189.0,,0.923348,3,,low,0.967847,Employed,2.0,104052,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
2602,165.0,,0.52804,4,,high,0.695925,Employed,4.0,117156,48,Male,Married,D00-SS,Sales,Edward J Bayley
2603,139.0,,,3,,medium,0.352599,Employed,2.0,116286,22,Male,Unmarried,D00-SP,Support,Amelia Westray
2604,148.0,,0.550942,5,,medium,0.25759,Employed,4.0,112524,39,Male,Married,D00-SP,Support,Amelia Westray
2605,234.0,,0.565873,5,,low,0.350186,Employed,2.0,118287,54,Female,Married,D00-PD,Product,Darcy Staines
2606,209.0,,0.662428,4,,medium,0.744897,Employed,3.0,111493,28,Female,Married,D00-SS,Sales,Edward J Bayley
2607,180.0,1.0,,5,,medium,1.0,Employed,3.0,108860,44,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
2608,180.0,,0.593815,3,,low,0.793787,Employed,2.0,116001,24,Male,Unmarried,,,
2609,155.0,,0.513397,2,,low,0.381663,Left,3.0,112620,27,Male,Unmarried,D00-SS,Sales,Edward J Bayley
2610,233.0,,0.652706,4,,medium,0.823358,Employed,2.0,107583,41,Female,Married,D00-SS,Sales,Edward J Bayley
2611,196.0,,0.768484,5,,medium,0.67904,Employed,3.0,112317,45,Male,Married,D00-SP,Support,Amelia Westray
2612,207.0,,0.835036,5,,high,0.922932,Employed,2.0,107462,34,Male,Married,D00-SS,Sales,Edward J Bayley
2613,170.0,,0.907779,5,,medium,0.905983,Employed,3.0,106995,43,Male,Married,D00-SP,Support,Amelia Westray
2614,272.0,,0.96616,4,,low,0.829966,Employed,2.0,103842,50,Male,Married,D00-SS,Sales,Edward J Bayley
2615,192.0,,0.468881,2,,low,0.425581,Employed,2.0,107857,22,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2616,283.0,,0.505175,3,,medium,0.712075,Employed,6.0,103664,28,Male,Unmarried,D00-FN,Finance,Aanchal J
2617,260.0,,0.711122,3,,low,0.650956,Employed,4.0,107359,25,Male,Unmarried,D00-SP,Support,Amelia Westray
2618,228.0,,,3,,low,0.463646,Employed,2.0,115144,28,Male,Unmarried,D00-SP,Support,Amelia Westray
2619,229.0,,0.601777,5,,medium,0.62247,Employed,2.0,101530,27,Female,Married,,,
2620,141.0,,0.472128,2,,medium,0.325473,Left,3.0,106167,25,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2621,189.0,,0.809932,5,,low,0.122999,Employed,5.0,118817,47,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2622,139.0,,0.508242,4,,medium,0.783672,Employed,5.0,104858,46,Male,Married,D00-SS,Sales,Edward J Bayley
2623,195.0,,0.751932,3,,medium,0.557489,Employed,3.0,109117,28,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2624,181.0,,0.505648,6,,low,0.618985,Employed,4.0,109401,51,Male,Married,D00-PR,Procurement,Louie Viles
2625,214.0,,0.860474,4,,medium,0.597142,Employed,2.0,108425,42,Male,Married,D00-IT,IT,Henry Adey
2626,154.0,,0.73231,3,,medium,0.502052,Employed,10.0,111785,27,Male,Unmarried,D00-IT,IT,Henry Adey
2627,171.0,,0.532747,5,,medium,0.893096,Employed,3.0,118604,49,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2628,239.0,,,4,1.0,high,0.59032,Employed,2.0,114106,27,Female,Married,,,
2629,172.0,,0.50364,3,,medium,0.638231,Employed,3.0,117548,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
2630,224.0,,0.937069,6,1.0,low,0.704888,Employed,4.0,114073,30,Male,Married,D00-AD,Admin,Evelyn Tolson
2631,176.0,,0.880441,3,,medium,0.701536,Employed,3.0,114284,29,Male,Unmarried,D00-MN,Management,Ellie Trafton
2632,205.0,,0.594192,6,,low,0.130084,Employed,3.0,118347,50,Male,Married,,,
2633,249.0,1.0,0.661184,3,,low,0.451367,Employed,2.0,101961,23,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2634,198.0,1.0,0.607118,4,,medium,0.529582,Employed,2.0,134156,30,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2635,198.0,1.0,,4,,low,0.614699,Employed,3.0,111869,25,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2636,176.0,,0.509218,2,,high,0.595675,Employed,3.0,114868,22,Female,Unmarried,D00-SP,Support,Amelia Westray
2637,234.0,,0.921081,4,,low,0.780027,Left,5.0,114419,35,Male,Married,D00-MT,Marketing,Reuben Swann
2638,159.0,,,3,,medium,0.631301,Employed,2.0,101142,29,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
2639,106.0,,0.849825,5,,medium,0.728924,Employed,5.0,113140,43,Male,Married,D00-SS,Sales,Edward J Bayley
2640,187.0,,0.661856,5,,medium,0.771272,Employed,2.0,113555,32,Female,Married,D00-SS,Sales,Edward J Bayley
2641,126.0,,0.829229,3,,low,0.78054,Employed,5.0,119637,27,Male,Unmarried,D00-SP,Support,Amelia Westray
2642,132.0,,0.691572,3,,low,0.269781,Employed,3.0,113833,25,Female,Unmarried,D00-PD,Product,Darcy Staines
2643,267.0,,0.594397,4,,low,0.708241,Employed,3.0,100428,48,Male,Married,D00-SS,Sales,Edward J Bayley
2644,265.0,,0.751796,6,,low,0.0851502,Left,4.0,111090,31,Male,Married,D00-SS,Sales,Edward J Bayley
2645,142.0,,0.972922,4,,medium,0.21103,Employed,4.0,101851,47,Male,Married,D00-SS,Sales,Edward J Bayley
2646,143.0,,0.483532,2,,low,0.462691,Left,3.0,104604,22,Male,Unmarried,D00-IT,IT,Henry Adey
2647,260.0,,0.836804,6,,medium,0.353128,Employed,3.0,117873,52,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
2648,197.0,,0.602875,4,,low,0.771997,Employed,3.0,103159,36,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
