ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2459,46,20,72,2,0.8,3,0,0,0,0,1,1
2460,62,37,41,3,0.9,3,0,0,0,0,1,1
2461,31,5,32,2,0.3,2,130,0,0,0,1,0
2462,30,5,69,1,0.8,2,0,0,0,0,1,0
2463,52,28,23,3,0.4,1,0,0,0,0,1,0
2464,35,9,44,4,0.2,1,0,0,0,0,1,0
2465,60,36,32,3,0.4,2,165,0,0,0,1,0
2466,58,34,25,2,0.3,1,123,0,0,0,1,0
2467,24,-2,80,2,1.6,3,0,0,0,0,1,0
2468,40,16,83,1,0.8,2,230,0,1,0,1,0
2469,49,23,133,1,7.3,1,0,0,0,0,1,1
2470,43,18,89,1,0.1,2,307,0,0,0,0,1
2471,33,7,81,2,4.5,3,187,0,0,1,1,1
2472,36,11,44,2,1.1,2,85,0,0,0,1,0
2473,62,36,119,2,2,1,0,0,0,0,0,0
2474,57,32,39,4,0.9,1,147,0,0,0,0,0
2475,64,38,40,2,1,3,0,0,0,0,0,0
2476,52,26,79,3,0.8,1,183,0,0,0,0,0
2477,54,28,30,4,0.7,2,0,0,0,0,1,0
2478,40,14,179,1,2.6,3,0,1,0,0,1,0
2479,30,5,178,2,6.7,1,0,0,0,0,0,0
2480,55,30,82,4,3.8,2,0,0,0,0,1,0
2481,39,13,50,2,2.4,2,0,0,0,0,0,0
2482,55,30,64,2,1.9,2,0,0,0,0,0,0
2483,28,4,129,1,1.5,1,0,0,0,0,0,1
2484,44,18,68,4,2.9,1,0,0,1,0,0,0
2485,46,21,30,1,1.4,3,112,0,1,0,0,0
2486,61,36,48,3,1.5,1,0,0,0,0,0,1
2487,61,36,130,1,1.3,1,257,0,0,0,0,0
2488,45,20,40,1,0.5,3,0,0,1,0,1,0
2489,38,14,105,2,1.9,1,0,0,0,0,1,0
2490,29,3,41,4,0.2,1,0,0,0,0,1,0
2491,52,28,168,3,6.5,3,118,1,0,0,1,0
2492,38,14,80,2,2.7,1,0,0,0,0,1,0
2493,28,3,134,2,3.1,1,0,0,0,0,1,0
2494,34,9,49,1,2.5,3,0,0,0,0,0,0
2495,35,9,63,2,1.8,1,0,0,0,0,1,0
2496,46,22,70,4,1.9,1,212,0,0,0,0,1
2497,63,37,32,3,0.7,2,141,0,0,0,0,0
2498,33,9,14,3,0.9,3,114,0,0,0,0,0
2499,38,14,111,2,6.1,1,326,0,0,0,0,0
2500,53,27,38,4,2.8,2,144,0,1,0,1,0
2501,28,2,121,2,2,1,341,0,0,0,1,0
2502,44,18,90,4,2.6,3,0,0,0,0,1,0
2503,58,31,178,2,6,2,0,1,0,0,1,0
2504,38,14,20,4,0.4,2,79,0,0,0,1,1
2505,48,24,61,2,1.7,1,229,0,0,0,0,1
2506,33,7,43,4,0.8,1,0,0,0,0,0,0
2507,66,42,39,1,1.9,2,0,0,0,0,1,1
2508,59,34,60,4,2.1,1,234,0,0,0,1,1
2509,40,15,63,3,3,1,0,0,1,0,1,0
2510,36,11,8,4,0.2,3,81,0,0,0,0,1
2511,62,38,52,4,1.3,2,0,0,0,0,1,1
2512,51,27,92,4,3,1,0,1,0,1,1,1
2513,58,32,111,2,1.4,1,298,0,0,0,1,0
2514,52,26,71,1,1.4,3,0,0,0,0,0,0
2515,41,16,25,2,0.1,2,91,0,1,0,0,0
2516,31,5,34,1,1.9,3,156,0,0,0,1,0
2517,28,3,74,3,2.6,3,0,0,0,0,0,0
2518,57,31,120,2,2,1,0,0,0,0,0,1
2519,61,37,50,4,1.3,2,0,0,0,0,0,1
2520,60,36,10,2,1,1,0,0,0,0,1,1
2521,56,29,45,4,2.5,2,113,0,0,0,1,0
2522,49,23,29,4,1.8,1,0,0,0,0,1,1
2523,63,37,145,2,6.9,1,0,0,0,0,1,0
2524,49,23,100,2,6.3,1,0,0,0,0,0,0
2525,49,25,24,3,0.4,1,0,0,0,0,1,0
2526,32,8,60,1,1.2,1,0,0,0,0,1,1
2527,26,1,50,4,0.6,2,0,0,0,0,0,0
2528,27,1,43,3,1.1,2,0,0,0,0,0,0
2529,57,31,79,3,4.4,1,0,0,0,0,0,1
2530,29,5,44,3,0.1,2,0,0,0,0,1,1
2531,56,30,31,4,1.5,3,0,0,0,0,1,0
2532,59,35,14,2,1,1,107,0,0,0,1,0
2533,53,28,19,4,0.8,1,106,0,0,0,0,1
2534,54,29,111,1,1.1,2,0,1,0,0,1,0
2535,56,30,90,1,1.9,2,0,0,0,0,1,0
2536,50,25,21,2,0.7,3,129,0,0,0,0,0
2537,51,25,104,1,4.2,2,0,1,0,0,1,0
2538,53,27,75,1,1.9,2,0,0,0,0,1,0
2539,37,12,175,2,7.8,1,297,0,0,0,1,1
2540,32,7,98,1,4.2,1,171,1,1,1,0,0
2541,49,23,41,4,0.1,1,153,0,0,0,1,0
2542,34,8,171,2,2.2,2,569,1,0,0,1,0
2543,54,30,79,4,1.6,2,0,0,0,0,1,0
2544,64,39,24,4,0.6,2,0,0,0,0,0,0
2545,58,34,90,1,3.6,2,0,1,0,0,0,0
2546,25,-1,39,3,2.4,2,0,0,0,0,1,0
2547,50,25,9,2,0,1,0,0,1,0,0,0
2548,38,13,15,2,0.1,2,90,0,0,0,1,0
2549,48,24,80,1,2.7,1,0,0,0,0,1,0
2550,41,15,63,1,0.7,3,79,0,0,0,0,1
2551,32,8,20,1,0.5,3,102,0,0,0,1,0
2552,46,22,43,2,2.1,3,0,0,1,1,1,1
2553,39,15,65,1,1.5,3,0,0,0,0,0,0
2554,39,15,91,2,1.7,2,151,0,0,0,0,0
2555,63,39,53,1,0.8,1,0,0,0,0,0,0
2556,58,32,110,3,1.7,2,0,0,0,0,0,0
2557,28,4,82,3,1.5,1,103,0,0,0,1,0
2558,36,11,23,4,0.2,3,0,0,0,0,1,0
2559,43,19,172,2,6.67,1,0,0,0,0,1,0
2560,36,12,88,2,2.7,1,0,0,0,0,1,0
2561,44,18,71,2,0.8,3,0,0,0,0,1,0
2562,31,5,180,1,2.9,3,144,1,1,0,0,0
2563,45,21,39,2,2.1,3,184,0,0,0,0,1
2564,39,13,94,1,1.5,3,0,0,0,0,0,1
2565,43,16,25,3,1,2,0,0,0,0,1,0
2566,40,15,10,2,0,3,102,0,0,0,1,0
2567,30,5,42,1,1,1,184,0,0,0,0,0
2568,58,33,142,2,3.9,1,0,0,0,0,0,1
2569,46,21,34,2,1.3,1,0,0,0,0,1,0
2570,35,10,139,1,4.6,1,0,0,0,0,0,0
2571,30,4,154,2,4.5,1,207,0,0,0,1,0
2572,34,8,40,2,2,3,89,0,0,0,0,0
2573,62,32,33,1,1.5,3,140,0,0,0,1,1
2574,58,34,80,2,1.6,1,0,0,0,0,1,1
2575,45,18,10,3,0.67,2,100,0,0,0,1,0
2576,42,16,41,3,0.5,3,0,0,0,0,1,0
2577,60,36,30,4,1.3,1,118,0,0,0,1,1
2578,55,29,78,1,0.8,3,190,0,0,0,1,0
2579,45,21,164,1,5,1,0,0,0,0,0,1
2580,52,27,23,1,0.4,3,0,0,0,0,0,0
2581,31,7,149,1,6,1,0,0,0,0,0,0
2582,60,34,25,4,0.7,3,0,0,0,0,1,0
2583,33,9,42,1,2.1,3,0,0,0,0,1,0
2584,37,11,71,1,2.5,1,185,0,0,0,1,1
2585,59,34,114,3,4.2,2,0,1,0,0,1,0
2586,51,26,70,1,2.8,2,0,0,0,0,1,1
2587,47,23,149,4,6.1,1,0,1,0,0,0,1
2588,60,33,55,4,2.5,2,0,0,0,0,1,0
2589,61,36,29,1,1.3,1,0,0,0,0,0,0
2590,64,40,123,1,3.8,1,0,0,0,0,1,1
2591,46,20,152,1,7.4,3,374,1,0,1,1,1
2592,31,7,8,4,0.7,2,0,0,0,0,0,0
2593,57,32,69,4,0.7,1,245,0,0,0,0,0
2594,48,23,161,4,7.9,3,310,1,0,0,0,0
2595,48,23,79,1,0.2,2,0,0,0,0,0,0
2596,35,10,105,1,4.6,1,0,0,0,0,0,0
2597,33,8,39,3,2.3,1,0,0,0,0,0,0
2598,47,23,163,1,5,1,0,0,0,0,0,0
2599,46,20,9,1,0.2,1,0,0,0,0,1,0
2600,44,20,71,4,2,3,0,0,0,0,0,1
2601,42,18,51,3,2.1,3,0,0,0,0,0,0
2602,50,24,32,1,1.4,3,167,0,0,0,0,0
2603,52,26,161,4,4.3,1,0,1,0,1,1,1
2604,53,27,60,1,0.2,1,0,0,0,0,1,0
2605,37,10,35,4,1,2,0,0,0,0,0,0
2606,64,40,41,4,1.2,2,0,0,0,0,1,0
2607,46,22,73,2,1.7,1,216,0,0,0,1,0
2608,57,33,49,4,1.5,1,214,0,1,1,1,1
2609,61,35,79,2,2,1,194,0,0,0,1,1
2610,42,18,120,2,7.5,1,0,0,1,0,0,0
2611,40,16,60,2,3.2,1,0,0,0,0,0,0
2612,33,8,78,3,0.6,2,0,0,0,0,1,0
2613,50,26,40,4,1.1,2,131,0,0,0,0,0
2614,52,26,110,2,5.4,3,204,1,1,1,1,0
2615,35,11,160,4,5.7,3,0,1,1,0,0,0
2616,57,32,68,4,0.7,1,191,0,0,0,1,1
2617,56,31,49,2,1.6,3,103,0,0,0,1,0
2618,44,20,65,2,2.5,1,0,0,0,0,1,0
2619,23,-3,55,3,2.4,2,145,0,0,0,1,0
2620,33,8,62,3,2.3,1,98,0,0,0,0,1
2621,48,22,152,1,0,1,0,0,0,0,0,0
2622,45,18,42,3,2.5,2,0,0,0,0,0,0
2623,54,28,39,4,0.7,2,0,0,0,0,1,0
2624,42,17,111,3,3,1,0,1,1,1,0,1
2625,47,21,82,3,2.1,1,0,0,0,0,0,0
2626,61,36,108,4,3.4,2,0,0,0,0,1,0
2627,53,27,59,2,0.8,3,0,0,0,0,1,0
2628,56,30,61,3,2.5,1,193,0,0,0,1,0
2629,33,6,78,4,2,2,0,0,1,0,1,0
2630,44,18,18,2,0.1,3,0,0,0,0,1,0
2631,63,37,113,4,1.7,3,0,0,0,0,1,1
2632,47,20,62,1,2.67,2,0,0,0,0,1,0
2633,50,24,81,1,4.9,1,248,0,0,0,1,0
2634,49,25,13,3,0.4,1,106,0,0,0,1,0
2635,34,9,75,1,2.8,1,194,0,0,0,0,0
2636,40,14,33,2,0.8,3,89,0,0,0,1,0
2637,38,13,179,1,4.1,1,0,0,0,0,1,0
2638,51,26,69,3,2,2,0,0,0,0,1,0
2639,28,4,45,1,1,3,0,0,0,0,1,0
2640,52,26,59,3,3,2,0,0,0,0,1,0
2641,39,13,81,2,2.8,1,0,0,0,0,1,0
2642,29,5,133,1,5.4,1,212,0,0,0,1,0
2643,54,29,81,2,0,3,0,0,0,0,1,0
2644,63,38,14,4,0.4,2,86,0,0,0,1,1
2645,40,14,28,2,0.8,3,0,0,0,0,0,0
2646,36,12,93,2,2.2,1,0,0,0,0,1,0
2647,45,20,191,3,2.6,3,123,1,0,0,0,0
2648,61,37,155,1,2.9,1,0,0,0,0,1,0
2649,26,0,155,2,7.2,1,0,0,0,0,0,0
2650,33,8,68,4,1.3,1,0,0,0,0,1,0
2651,64,40,52,2,1.1,1,226,0,0,0,0,0
2652,43,17,51,1,0.7,3,0,0,0,0,0,0
2653,24,0,44,4,1.6,1,180,0,0,0,1,0
2654,30,5,121,2,3.1,1,408,0,0,0,1,0
2655,60,36,49,4,2.2,1,204,0,1,0,1,0
2656,50,26,42,2,1,3,78,0,1,0,1,0
2657,40,15,144,1,4.1,1,0,0,0,0,0,0
2658,31,6,72,1,2.6,2,0,0,0,0,1,0
2659,30,4,44,1,1.5,1,109,0,0,0,0,0
2660,60,35,43,3,0.9,3,175,0,0,0,0,0
2661,39,14,74,1,0.1,2,144,0,1,0,1,0
2662,66,41,145,1,2.5,1,0,0,0,0,1,0
2663,65,41,158,2,2.1,1,0,0,0,0,0,0
2664,54,28,78,4,4.9,1,0,0,0,0,0,0
2665,54,29,154,1,2.4,2,352,1,0,0,1,0
2666,35,9,105,2,4.5,3,0,0,0,0,0,0
2667,32,7,100,3,0.6,2,0,0,0,0,1,0
2668,63,39,58,1,0,2,0,0,0,0,1,0
2669,60,35,113,1,0.9,1,406,0,0,0,1,0
2670,43,18,10,2,0.1,2,0,0,1,0,0,1
2671,59,33,142,2,2.7,1,0,0,0,0,0,0
2672,62,37,128,1,2.5,1,0,0,0,0,0,0
2673,30,5,131,3,0.5,3,0,1,0,0,0,0
2674,54,30,88,4,1,2,122,0,0,0,1,0
2675,30,6,101,2,0.6,1,0,0,0,0,1,0
2676,31,1,70,2,1.75,3,0,0,0,1,1,1
2677,44,20,122,1,0.3,1,0,0,1,0,1,0
2678,32,8,70,3,1.5,1,0,0,0,0,1,0
2679,63,38,148,2,4.3,3,0,1,0,0,1,0
2680,57,32,43,2,2.1,3,166,0,0,0,1,0
2681,60,30,31,1,1.5,3,0,0,0,0,1,0
2682,37,11,35,2,0.8,3,0,0,0,0,0,0
2683,53,27,81,4,2.6,3,0,0,0,0,1,0
2684,51,25,19,1,1.4,3,98,0,0,0,0,0
2685,30,5,98,4,1.8,3,129,0,1,1,1,1
2686,28,2,101,4,2.1,3,0,0,0,0,1,0
2687,50,24,81,2,0.4,3,0,0,0,0,0,0
2688,52,27,135,1,0.6,1,452,0,0,0,1,0
2689,56,30,34,2,0.7,2,0,0,0,0,1,0
2690,40,16,104,1,3.4,1,249,0,0,0,0,0
2691,64,38,29,3,0.7,2,0,0,0,0,1,0
2692,61,36,119,2,5.4,2,0,1,0,0,1,0
2693,46,20,82,2,1.7,2,0,0,0,0,1,1
2694,55,29,62,1,0.2,1,0,0,0,0,1,0
2695,45,19,85,3,2.1,1,0,0,0,0,1,1
2696,40,15,8,2,0.1,2,0,0,0,0,0,0
2697,63,37,78,4,1.7,3,0,0,0,0,1,0
2698,57,32,44,3,0.5,2,0,0,0,0,1,0
2699,38,14,122,2,8,1,0,0,0,0,1,1
2700,37,11,22,3,0.1,2,114,0,0,0,0,0
2701,31,5,39,4,2.2,2,0,0,0,0,1,1
2702,50,26,55,1,1.6,2,0,0,0,0,1,0
2703,42,18,144,2,6.1,1,158,0,0,0,0,0
2704,51,27,71,1,2.6,2,0,0,0,0,0,1
2705,38,13,191,2,3,1,0,0,0,0,1,0
2706,53,26,22,1,0.5,2,100,0,0,0,1,0
2707,43,17,158,1,2.4,1,0,0,0,0,1,0
2708,35,9,131,3,0.3,3,0,1,0,1,1,1
2709,49,24,75,1,2.8,2,160,0,0,0,0,1
2710,28,4,69,3,0.7,2,170,0,0,0,0,0
2711,51,27,39,2,0.8,1,0,0,0,0,0,0
2712,39,14,34,4,1.7,1,0,0,0,0,1,1
2713,31,7,32,1,1.7,1,0,0,0,0,1,0
2714,44,18,129,1,5.7,1,0,0,0,0,1,0
2715,46,20,158,3,5.4,1,432,1,0,0,0,1
2716,42,18,54,1,1.8,1,0,0,0,0,1,0
2717,41,17,34,1,2,2,0,0,0,0,0,0
2718,23,-2,45,4,0.6,2,0,0,0,0,1,1
2719,59,33,68,2,2.3,3,0,0,1,0,0,0
2720,47,21,53,1,1.5,2,0,0,0,0,1,0
2721,48,23,32,1,0.1,1,0,0,0,0,0,1
2722,58,33,173,2,7.2,3,0,1,0,0,1,0
2723,58,34,31,4,0.4,1,0,0,0,0,0,0
2724,54,29,72,2,3.7,1,144,0,0,0,1,0
2725,49,24,30,4,0.4,2,157,0,0,1,1,1
2726,63,38,138,1,2.5,1,0,0,0,0,1,0
2727,62,37,18,1,1.5,2,127,0,0,0,0,0
2728,45,19,69,1,2.8,1,220,0,0,0,1,1
2729,39,13,58,3,2.1,1,247,0,0,0,1,0
2730,58,34,63,4,1.5,1,0,0,0,0,1,0
2731,56,30,43,2,0.3,1,0,0,1,0,0,0
2732,29,5,28,1,0.2,3,0,0,0,0,1,0
2733,33,9,38,1,2.1,3,133,0,0,0,0,0
2734,55,29,72,3,0.3,2,147,0,0,0,0,0
2735,56,31,64,4,0.9,1,0,0,0,0,1,0
2736,36,12,70,3,2.6,2,165,0,0,0,1,0
2737,53,29,12,1,0.3,1,0,0,0,0,0,0
2738,57,31,159,2,0.5,1,0,0,0,0,0,0
2739,35,9,103,2,4.5,3,0,0,0,0,1,0
2740,43,18,42,1,0.3,3,0,0,0,0,1,0
2741,54,29,48,2,2.1,3,142,0,0,0,1,0
2742,29,3,49,1,1.5,1,0,0,0,0,0,0
2743,39,14,89,2,0.4,1,0,0,0,0,1,0
2744,32,8,22,4,0.7,2,0,0,0,0,1,1
2745,51,27,10,2,0.2,1,86,0,0,0,0,0
2746,50,25,38,1,1.3,2,120,0,0,0,0,1
2747,54,29,49,2,2.1,3,95,0,0,0,1,1
2748,38,12,30,2,1.4,3,0,0,0,0,0,1
2749,32,7,82,1,2.6,2,240,0,0,1,1,1
2750,62,37,82,1,0.8,3,312,0,0,0,1,0
2751,57,33,24,1,0.1,2,0,0,0,0,0,0
2752,47,23,32,4,0.6,1,156,0,0,0,1,1
2753,51,25,34,3,0.9,3,111,0,0,0,1,0
2754,54,27,195,2,4.75,2,477,1,0,0,0,0
2755,26,1,61,4,2.2,1,119,0,0,0,0,0
2756,37,11,22,3,0.1,2,0,0,0,0,1,1
2757,27,0,40,4,1,3,0,0,0,0,1,0
2758,63,38,50,2,2.8,1,205,0,0,0,0,0
2759,62,36,35,2,0.7,3,0,0,1,0,0,1
2760,59,33,64,3,0.3,2,0,0,0,0,0,0
2761,32,7,49,3,2.3,1,0,0,0,0,1,0
2762,35,8,44,4,1,2,192,0,0,0,0,1
2763,56,31,65,2,3.7,1,0,0,0,0,1,0
2764,55,31,13,4,0.7,1,0,0,0,0,1,0
2765,31,5,84,1,2.9,3,105,0,0,0,0,1
2766,54,29,28,4,0.2,2,101,0,0,0,1,0
2767,58,32,108,3,4.4,1,0,0,0,0,1,0
2768,48,24,59,1,0,1,144,0,0,0,1,0
2769,48,22,163,1,2.4,1,396,0,0,0,1,0
2770,33,9,183,2,8.8,3,582,1,0,0,1,0
2771,36,6,69,4,4,3,0,0,0,0,1,0
2772,41,16,115,1,7,1,0,0,0,0,0,0
2773,55,31,130,4,6.5,1,0,1,0,0,0,1
2774,63,37,185,2,7.9,2,358,1,0,0,1,0
2775,53,29,118,2,0.3,1,0,0,0,0,1,0
2776,38,13,163,1,4.1,1,0,0,0,0,0,0
2777,46,20,140,2,6.3,1,380,0,0,0,1,1
2778,59,33,91,2,0.7,2,0,0,0,0,1,1
2779,56,31,61,4,1.3,3,0,0,0,0,1,1
2780,59,35,168,4,4.1,2,0,1,0,0,1,0
2781,39,13,69,3,0.9,2,0,0,0,0,0,0
2782,47,21,22,1,0.2,1,104,0,0,0,0,0
2783,47,22,53,1,0.3,1,213,0,0,0,0,0
2784,53,26,25,2,1,2,0,0,0,1,1,1
2785,36,9,115,4,2.2,2,0,1,0,0,0,0
2786,34,9,31,4,1.1,3,85,0,1,1,1,1
2787,36,10,83,1,2.8,3,0,0,0,0,0,1
2788,60,34,152,2,6.9,1,0,0,0,0,0,0
2789,45,20,30,1,0.1,1,0,0,0,0,1,0
2790,27,3,34,1,0.2,3,0,0,0,0,1,1
2791,47,22,44,1,1.4,3,0,0,0,0,1,1
2792,44,20,182,2,7.6,1,0,0,0,0,0,0
2793,54,30,44,3,1.5,1,117,0,0,0,1,0
2794,57,33,122,2,6,1,153,0,1,1,1,1
2795,52,26,35,4,1.8,1,0,0,0,0,1,0
2796,51,25,91,1,0.8,3,0,0,0,0,0,0
2797,57,32,30,2,2,2,0,0,0,0,0,0
2798,65,39,53,1,2.5,3,0,0,0,0,1,0
2799,58,33,28,1,0.3,3,0,0,0,0,1,0
2800,64,39,85,4,3.4,2,200,0,0,0,1,0
2801,52,26,28,2,0.7,2,90,0,0,0,1,1
2802,58,34,41,4,0.4,1,177,0,0,0,1,0
2803,52,22,154,1,5,3,0,1,1,1,1,0
2804,43,18,41,1,0.3,3,0,0,0,0,1,0
2805,56,32,33,3,1.5,1,0,0,0,0,0,0
2806,37,12,182,3,5.8,3,0,1,0,0,1,0
2807,53,27,59,2,0.8,3,0,0,0,0,1,0
2808,27,2,129,2,3.3,1,0,0,1,0,0,0
2809,53,27,35,3,0.9,3,136,0,0,0,1,0
2810,42,16,185,3,2.2,2,0,1,1,1,1,1
2811,58,34,45,4,1.3,2,201,0,0,0,0,0
2812,36,12,62,4,0.1,2,145,0,0,0,0,0
2813,53,28,183,3,8.2,3,467,1,0,1,1,1
2814,48,22,14,2,0.1,3,0,0,0,0,1,0
2815,54,28,53,1,2.2,3,0,0,0,0,1,1
2816,26,1,48,3,2.6,3,169,0,0,0,0,0
2817,50,26,128,2,0.4,1,0,0,0,0,1,0
2818,31,7,105,1,4,1,331,0,0,0,1,0
2819,35,9,40,3,0.9,1,0,0,0,0,1,1
2820,63,37,10,2,0.4,1,0,0,0,0,1,0
2821,29,4,102,2,3.3,1,303,0,0,0,0,0
2822,57,32,31,3,0.1,2,0,0,0,0,1,0
2823,30,5,30,4,0.8,1,158,0,0,0,1,0
2824,33,7,21,1,0.6,3,0,0,1,0,0,0
2825,62,36,44,2,0.3,1,0,0,0,0,0,0
2826,35,10,48,1,2.5,3,164,0,0,0,1,0
2827,37,11,21,3,0.2,2,0,0,0,0,1,0
2828,37,11,84,4,2.2,2,0,0,0,0,1,1
2829,35,10,64,3,0.7,2,230,0,0,0,1,0
2830,35,9,82,1,2.5,1,138,0,0,0,0,0
2831,59,35,39,4,1.3,1,0,0,0,0,1,0
2832,53,27,45,2,0.8,3,0,0,0,0,1,1
2833,45,21,133,4,5.7,3,0,1,0,1,1,1
2834,46,22,152,2,1.4,1,0,0,0,0,1,0
2835,40,16,12,1,1,1,91,0,1,0,0,0
2836,42,16,32,3,1.5,1,149,0,0,0,1,0
2837,25,1,74,4,2.6,1,204,0,0,0,0,0
2838,39,14,54,2,1.1,2,159,0,0,0,0,1
2839,30,6,181,3,4.1,2,0,1,0,1,1,1
2840,58,33,75,2,0,3,0,0,0,0,1,0
2841,41,15,95,3,0.1,1,240,0,1,0,0,0
2842,37,11,190,4,7.3,2,565,1,0,1,1,0
2843,36,11,90,1,2.8,1,0,0,0,0,1,0
2844,27,3,20,4,1,1,134,0,0,0,1,1
2845,60,34,64,3,2.2,3,0,0,0,0,0,0
2846,62,36,85,2,1.7,3,98,0,0,0,0,0
2847,67,43,105,4,1.7,2,0,0,0,0,1,0
2848,44,18,21,1,0.2,1,0,0,0,0,1,0
2849,24,-1,78,2,1.8,2,0,0,0,0,0,0
2850,45,21,158,2,6.67,1,132,0,0,0,1,1
2851,58,34,125,1,4.3,1,219,0,0,0,0,0
2852,61,36,81,3,1.8,2,0,0,0,0,1,0
2853,54,29,183,1,8.1,1,0,0,0,0,1,1
2854,28,3,54,4,0.6,2,0,0,0,0,1,0
2855,49,24,79,4,3.6,3,212,0,0,0,1,0
2856,35,11,38,1,1.5,2,136,0,0,0,1,0
2857,36,10,172,4,1,2,295,1,0,0,1,0
2858,34,8,184,3,7.5,1,0,1,0,0,0,0
2859,36,11,158,2,7.8,1,114,0,0,0,1,1
2860,35,11,188,1,0.9,3,282,1,0,0,1,0
2861,27,2,20,4,0.5,3,0,0,0,0,1,0
2862,42,18,60,4,0.2,3,151,0,0,0,0,1
2863,65,39,113,4,2.4,3,0,0,0,0,1,0
2864,29,5,70,4,0,1,0,0,0,0,1,1
2865,65,41,84,2,0,3,0,0,0,0,1,1
2866,59,33,23,2,0.2,3,0,0,0,0,1,0
2867,46,22,141,2,3.3,1,0,0,1,1,1,1
2868,59,33,110,3,4.4,1,264,0,0,0,1,0
2869,52,26,31,4,1.8,1,0,0,0,0,1,1
2870,60,35,22,1,1.3,1,80,0,0,0,0,0
2871,43,17,91,1,5.2,1,0,0,1,0,0,0
2872,65,39,82,4,2.4,3,252,0,0,0,1,0
2873,50,26,23,1,0.3,1,0,0,0,0,0,0
2874,48,23,35,1,0.1,1,0,0,1,0,1,0
2875,49,25,114,1,2.5,3,0,1,0,0,1,0
2876,58,33,18,3,0.1,2,0,0,0,0,1,1
2877,24,-2,80,2,1.6,3,238,0,0,0,0,0
2878,58,32,74,2,2.3,3,0,0,0,0,0,1
2879,45,19,122,4,4.1,2,0,1,0,0,1,0
2880,42,15,73,3,2.33,2,0,0,0,0,0,0
2881,64,40,40,2,1.1,1,0,0,0,0,1,0
2882,49,25,55,4,0.1,3,0,0,0,0,1,0
2883,55,31,69,1,2.7,2,0,0,1,0,0,1
2884,40,14,92,4,1.4,2,0,0,0,0,1,0
2885,28,2,48,4,2.1,3,0,0,0,0,1,1
2886,57,31,113,4,0.6,3,327,1,0,0,1,0
2887,50,25,58,1,1.3,2,0,0,0,0,1,0
2888,40,16,109,2,2.2,1,0,0,0,0,1,0
2889,55,28,39,3,1,2,0,0,0,0,1,1
2890,53,29,33,3,1.9,2,144,0,0,0,0,0
2891,48,24,18,4,0.2,1,0,0,0,0,1,1
2892,59,33,63,1,1.6,1,0,0,0,0,1,1
2893,58,32,43,1,2.8,2,0,0,0,0,1,0
2894,38,14,70,4,2,3,0,0,0,0,1,0
2895,49,25,19,1,0.9,3,0,0,0,0,0,0
2896,60,36,39,4,1.3,2,140,0,0,0,1,0
2897,54,28,81,3,0.8,1,0,0,0,0,0,0
2898,28,2,34,4,1.3,3,0,0,0,0,0,0
2899,27,1,140,1,5.9,2,175,1,1,1,1,0
2900,42,18,114,1,0.3,1,0,0,0,0,0,0
2901,52,28,55,2,3.2,3,151,0,0,0,0,0
2902,54,30,21,1,0.1,2,76,0,0,0,1,0
2903,56,30,50,4,2.8,2,0,0,1,0,1,0
2904,58,34,41,3,1.5,1,0,0,0,0,1,1
2905,56,32,190,3,2.2,1,0,1,0,1,1,0
2906,64,40,8,2,0.3,3,0,0,0,0,1,0
2907,35,8,55,2,1.67,2,0,0,0,0,1,0
2908,45,20,40,2,1.3,1,0,0,0,0,0,1
2909,57,32,22,3,0.1,2,0,0,0,0,1,0
2910,35,8,44,2,1.67,2,0,0,1,0,0,1
2911,46,22,102,3,4.5,3,0,1,0,0,1,0
2912,30,4,54,4,1.8,3,235,0,0,0,1,0
2913,44,20,130,4,3.2,2,0,1,0,0,0,0
2914,39,12,75,3,2.33,2,0,0,0,0,1,1
2915,42,18,42,2,1.7,1,0,0,0,0,1,0
2916,34,9,133,1,3.8,1,0,0,0,0,1,0
2917,46,20,40,1,1.2,2,0,0,0,0,1,0
2918,55,31,34,3,1.5,1,101,0,0,0,1,0
2919,28,3,142,1,0.8,1,0,0,0,0,1,0
2920,35,10,64,3,2.3,1,0,0,0,1,1,1
2921,60,35,44,2,1.6,3,170,0,0,0,1,0
2922,50,24,95,1,0.3,1,262,0,0,0,1,0
2923,52,26,49,1,1.4,3,0,0,0,0,1,0
2924,51,27,12,2,0.2,1,0,0,0,0,0,0
2925,51,26,98,1,1.3,3,0,0,0,0,1,1
2926,59,35,42,4,0.4,1,0,0,0,0,1,0
2927,53,28,44,2,0.6,3,0,0,0,0,1,1
2928,43,17,124,1,5.2,1,0,0,0,0,0,0
2929,31,6,175,2,6.7,1,0,0,0,0,1,0
2930,32,6,22,4,0.3,1,0,0,0,0,0,0
2931,41,17,78,4,2.67,1,99,0,0,0,1,0
2932,31,4,54,2,1,2,109,0,0,0,0,1
2933,41,16,154,1,7,1,0,0,0,0,0,1
2934,47,22,42,3,2.7,2,0,0,0,0,1,0
2935,37,13,195,2,6.5,1,635,0,0,0,1,0
2936,53,23,80,1,3,3,0,0,0,0,1,1
2937,49,22,81,3,2,2,0,0,0,0,1,0
2938,62,36,89,2,2,1,0,0,0,0,1,1
2939,33,9,61,3,2.6,2,0,0,0,0,1,0
2940,54,24,25,4,0.4,3,0,0,0,0,0,1
2941,27,3,43,3,0.1,2,163,0,0,0,1,0
2942,60,35,122,1,2.6,1,352,0,0,0,0,0
